Enrollment ID,Course Name,Student ID,Enrollment Timestamp,Completion Status
1290,CPP,184,2024-02-07 10:43:23,In Progress
1291,CPP,351,2024-08-26 10:43:23,Completed
1292,Mobile Computing,935,2024-08-06 10:43:23,In Progress
1293,Introduction to Data Science,1014,2024-04-07 10:43:23,Completed
1294,Introduction to Data Science,1642,2024-07-20 10:43:23,In Progress
1295,CPP,972,2024-05-19 10:43:23,Completed
1296,Mobile Computing,1103,2024-06-04 10:43:23,In Progress
1297,CPP,762,2023-11-16 10:43:23,Completed
1298,Introduction to Data Science,1144,2024-04-13 10:43:23,Completed
1299,CPP,80,2024-04-20 10:43:23,In Progress
1300,Mobile Computing,266,2024-05-11 10:43:23,Completed
1301,Introduction to Data Science,1208,2024-04-04 10:43:23,In Progress
1302,CPP,1070,2024-03-30 10:43:23,In Progress
1303,Introduction to Data Science,1915,2024-02-14 10:43:23,Completed
1304,CPP,339,2023-09-27 10:43:23,Completed
1305,CPP,712,2024-08-26 10:43:23,In Progress
1306,Mobile Computing,1314,2023-12-07 10:43:23,In Progress
1307,CPP,232,2023-10-28 10:43:23,Completed
1308,Mobile Computing,726,2024-07-27 10:43:23,Completed
1309,CPP,1030,2024-05-07 10:43:23,In Progress
1310,Introduction to Data Science,1091,2023-10-31 10:43:23,Completed
1311,Introduction to Data Science,1042,2024-08-17 10:43:23,In Progress
1312,CPP,1942,2024-01-12 10:43:23,Completed
1313,Mobile Computing,245,2024-08-26 10:43:23,Completed
1314,Introduction to Data Science,1413,2024-04-24 10:43:23,Completed
1315,CPP,271,2024-05-13 10:43:23,Completed
1316,Introduction to Data Science,576,2024-06-11 10:43:23,Completed
1317,CPP,1079,2024-01-18 10:43:23,In Progress
1318,Mobile Computing,1967,2023-12-21 10:43:23,Completed
1319,Introduction to Data Science,1840,2024-09-01 10:43:23,Completed
1320,CPP,861,2024-04-28 10:43:23,In Progress
1321,CPP,1738,2024-07-31 10:43:23,Completed
1322,Introduction to Data Science,1643,2024-06-28 10:43:23,In Progress
1323,Introduction to Data Science,1346,2024-03-05 10:43:23,Completed
1324,CPP,1440,2024-06-13 10:43:23,Completed
1325,Mobile Computing,237,2024-05-13 10:43:23,In Progress
1326,Mobile Computing,1897,2024-06-06 10:43:23,In Progress
1327,Introduction to Data Science,1238,2024-04-09 10:43:23,In Progress
1328,CPP,763,2024-05-12 10:43:23,Completed
1329,Mobile Computing,1851,2024-09-04 10:43:23,In Progress
1330,Introduction to Data Science,1737,2024-08-07 10:43:23,Completed
1331,Introduction to Data Science,1384,2023-11-22 10:43:23,Completed
1332,Introduction to Data Science,1418,2024-06-27 10:43:23,Completed
1333,Introduction to Data Science,1160,2024-02-15 10:43:23,Completed
1334,Mobile Computing,565,2024-08-17 10:43:23,In Progress
1335,Introduction to Data Science,545,2024-09-09 10:43:23,Completed
1336,CPP,534,2024-08-29 10:43:23,In Progress
1337,Introduction to Data Science,1155,2024-03-11 10:43:23,Completed
1338,CPP,417,2024-04-23 10:43:23,Completed
1339,Mobile Computing,1613,2024-03-23 10:43:23,Completed
1340,Mobile Computing,905,2024-01-16 10:43:23,In Progress
1341,CPP,1357,2024-03-07 10:43:23,In Progress
1342,Mobile Computing,226,2024-06-02 10:43:23,In Progress
1343,Introduction to Data Science,1567,2024-01-18 10:43:23,Completed
1344,CPP,719,2024-08-21 10:43:23,In Progress
1345,CPP,67,2024-04-20 10:43:23,Completed
1346,Introduction to Data Science,1743,2024-06-06 10:43:23,Completed
1347,CPP,1176,2024-06-26 10:43:23,In Progress
1348,Mobile Computing,748,2023-10-04 10:43:23,Completed
1349,CPP,404,2023-12-20 10:43:23,In Progress
1350,Mobile Computing,87,2023-12-20 10:43:23,In Progress
1351,CPP,1415,2024-09-03 10:43:23,In Progress
1352,CPP,1784,2024-02-07 10:43:23,Completed
1353,Introduction to Data Science,462,2024-09-05 10:43:23,In Progress
1354,CPP,1842,2024-09-20 10:43:23,Completed
1355,Mobile Computing,603,2024-06-26 10:43:23,In Progress
1356,CPP,687,2023-11-06 10:43:23,Completed
1357,CPP,1755,2024-06-18 10:43:23,Completed
1358,CPP,1649,2024-04-03 10:43:23,In Progress
1359,CPP,222,2023-12-20 10:43:23,Completed
1360,Mobile Computing,1321,2024-07-27 10:43:23,In Progress
1361,Introduction to Data Science,212,2024-08-05 10:43:23,In Progress
1362,Introduction to Data Science,416,2023-10-31 10:43:23,Completed
1363,CPP,780,2024-02-26 10:43:23,Completed
1364,Introduction to Data Science,1296,2024-03-22 10:43:23,In Progress
1365,CPP,173,2024-05-08 10:43:23,In Progress
1366,Introduction to Data Science,1718,2023-12-01 10:43:23,Completed
1367,CPP,1907,2024-06-21 10:43:23,Completed
1368,CPP,1414,2024-04-08 10:43:23,In Progress
1369,Introduction to Data Science,653,2024-08-25 10:43:23,In Progress
1370,Mobile Computing,1120,2024-07-12 10:43:23,In Progress
1371,CPP,499,2024-02-20 10:43:23,In Progress
1372,Mobile Computing,253,2024-04-27 10:43:23,In Progress
1373,CPP,709,2023-12-17 10:43:23,Completed
1374,Mobile Computing,1657,2023-12-19 10:43:23,In Progress
1375,Introduction to Data Science,1528,2024-09-20 10:43:23,Completed
1376,Introduction to Data Science,1951,2023-10-31 10:43:23,Completed
1377,Mobile Computing,635,2024-01-31 10:43:23,Completed
1378,Introduction to Data Science,1352,2024-03-24 10:43:23,Completed
1379,Introduction to Data Science,1898,2024-03-04 10:43:23,Completed
1380,Mobile Computing,249,2024-04-04 10:43:23,In Progress
1381,CPP,25,2024-06-18 10:43:23,In Progress
1382,Introduction to Data Science,1062,2024-09-05 10:43:23,Completed
1383,Mobile Computing,134,2024-08-21 10:43:23,Completed
1384,Introduction to Data Science,1166,2023-12-05 10:43:23,In Progress
1385,Mobile Computing,1256,2024-01-29 10:43:23,Completed
1386,CPP,1906,2024-03-15 10:43:23,Completed
1387,CPP,1048,2024-08-23 10:43:23,In Progress
1388,Mobile Computing,1429,2023-12-02 10:43:23,In Progress
1389,Introduction to Data Science,915,2024-07-01 10:43:23,In Progress
1390,CPP,1310,2024-02-10 10:43:23,In Progress
1391,CPP,1289,2024-02-16 10:43:23,In Progress
1392,Mobile Computing,1986,2023-11-21 10:43:23,In Progress
1393,Mobile Computing,657,2024-05-22 10:43:23,In Progress
1394,CPP,1842,2023-10-04 10:43:23,In Progress
1395,Introduction to Data Science,114,2023-10-09 10:43:23,In Progress
1396,CPP,748,2023-12-19 10:43:23,In Progress
1397,CPP,714,2024-01-19 10:43:23,In Progress
1398,CPP,373,2024-08-17 10:43:23,In Progress
1399,Mobile Computing,1256,2024-09-10 10:43:23,In Progress
1400,Introduction to Data Science,268,2024-01-18 10:43:23,Completed
1401,Introduction to Data Science,378,2023-12-19 10:43:23,Completed
1402,Introduction to Data Science,1826,2023-10-17 10:43:23,In Progress
1403,CPP,32,2024-08-30 10:43:23,Completed
1404,Mobile Computing,876,2024-05-30 10:43:23,Completed
1405,Introduction to Data Science,1876,2024-07-02 10:43:23,In Progress
1406,Mobile Computing,679,2024-07-07 10:43:23,In Progress
1407,CPP,1762,2023-11-07 10:43:23,In Progress
1408,CPP,847,2024-08-03 10:43:23,In Progress
1409,CPP,1258,2023-12-03 10:43:23,Completed
1410,Introduction to Data Science,144,2024-03-29 10:43:23,In Progress
1411,CPP,1434,2023-10-09 10:43:23,Completed
1412,Introduction to Data Science,183,2023-12-29 10:43:23,In Progress
1413,Introduction to Data Science,356,2024-01-31 10:43:23,In Progress
1414,Introduction to Data Science,193,2023-10-27 10:43:23,Completed
1415,Mobile Computing,768,2024-07-30 10:43:23,Completed
1416,CPP,1695,2023-11-24 10:43:23,Completed
1417,Introduction to Data Science,1612,2024-04-11 10:43:23,In Progress
1418,Mobile Computing,1221,2023-11-09 10:43:23,In Progress
1419,CPP,630,2024-01-22 10:43:23,In Progress
1420,CPP,68,2024-06-30 10:43:23,In Progress
1421,CPP,1025,2023-11-05 10:43:23,Completed
1422,Mobile Computing,1988,2024-08-11 10:43:23,In Progress
1423,Mobile Computing,64,2024-01-21 10:43:23,In Progress
1424,Mobile Computing,1821,2024-06-09 10:43:23,In Progress
1425,Introduction to Data Science,1382,2023-12-26 10:43:23,In Progress
1426,Introduction to Data Science,1539,2023-11-05 10:43:23,Completed
1427,Introduction to Data Science,1445,2024-03-27 10:43:23,Completed
1428,Introduction to Data Science,286,2024-07-23 10:43:23,Completed
1429,CPP,173,2024-02-25 10:43:23,Completed
1430,Mobile Computing,1577,2024-09-21 10:43:23,Completed
1431,Mobile Computing,536,2024-06-15 10:43:23,In Progress
1432,Mobile Computing,525,2024-09-18 10:43:23,Completed
1433,CPP,1015,2024-06-12 10:43:23,In Progress
1434,CPP,12,2024-08-15 10:43:23,Completed
1435,Introduction to Data Science,1677,2024-03-04 10:43:23,In Progress
1436,Introduction to Data Science,1770,2024-04-20 10:43:23,In Progress
1437,Mobile Computing,1617,2024-03-31 10:43:23,In Progress
1438,Introduction to Data Science,1469,2024-02-15 10:43:23,In Progress
1439,Introduction to Data Science,1743,2023-11-05 10:43:23,In Progress
1440,Mobile Computing,1919,2024-08-28 10:43:23,Completed
1441,Mobile Computing,71,2023-10-27 10:43:23,Completed
1442,Mobile Computing,1726,2024-02-21 10:43:23,In Progress
1443,Introduction to Data Science,670,2024-08-05 10:43:23,In Progress
1444,Introduction to Data Science,6,2024-01-07 10:43:23,In Progress
1445,Mobile Computing,1720,2024-01-07 10:43:23,Completed
1446,Mobile Computing,403,2024-05-25 10:43:23,In Progress
1447,CPP,1785,2024-01-20 10:43:23,In Progress
1448,Introduction to Data Science,306,2023-10-18 10:43:23,Completed
1449,Introduction to Data Science,757,2024-04-27 10:43:23,In Progress
1450,Mobile Computing,110,2023-12-28 10:43:23,Completed
1451,CPP,1720,2024-07-04 10:43:23,Completed
1452,Introduction to Data Science,1054,2024-06-24 10:43:23,Completed
1453,CPP,1604,2023-12-31 10:43:23,In Progress
1454,Mobile Computing,1159,2024-07-20 10:43:23,Completed
1455,CPP,1327,2024-06-03 10:43:23,Completed
1456,Mobile Computing,1609,2024-09-22 10:43:23,Completed
1457,CPP,808,2024-08-30 10:43:23,In Progress
1458,CPP,278,2024-02-01 10:43:23,In Progress
1459,Mobile Computing,1988,2024-06-14 10:43:23,Completed
1460,CPP,1782,2024-03-27 10:43:23,In Progress
1461,Introduction to Data Science,1566,2024-01-19 10:43:23,In Progress
1462,Mobile Computing,864,2024-05-30 10:43:23,In Progress
1463,Mobile Computing,1178,2024-05-29 10:43:23,In Progress
1464,Mobile Computing,177,2023-11-25 10:43:23,In Progress
1465,CPP,1939,2023-10-05 10:43:23,In Progress
1466,CPP,549,2024-04-10 10:43:23,In Progress
1467,Introduction to Data Science,1222,2024-09-19 10:43:23,Completed
1468,Introduction to Data Science,247,2023-09-28 10:43:23,Completed
1469,Mobile Computing,1664,2024-04-14 10:43:23,Completed
1470,Mobile Computing,682,2024-09-03 10:43:23,In Progress
1471,CPP,1265,2023-12-15 10:43:23,In Progress
1472,Introduction to Data Science,637,2024-06-28 10:43:23,Completed
1473,Mobile Computing,424,2024-07-20 10:43:23,In Progress
1474,Introduction to Data Science,581,2023-10-28 10:43:23,In Progress
1475,Mobile Computing,1254,2024-04-09 10:43:23,Completed
1476,Mobile Computing,1527,2023-11-07 10:43:23,Completed
1477,Mobile Computing,1173,2024-07-19 10:43:23,In Progress
1478,Mobile Computing,288,2024-05-31 10:43:23,In Progress
1479,CPP,142,2024-08-24 10:43:23,Completed
1480,Introduction to Data Science,883,2024-08-14 10:43:23,Completed
1481,Mobile Computing,96,2023-10-14 10:43:23,Completed
1482,Mobile Computing,1112,2024-07-30 10:43:23,Completed
1483,Mobile Computing,1057,2023-12-28 10:43:23,In Progress
1484,Introduction to Data Science,761,2023-11-17 10:43:23,In Progress
1485,CPP,1567,2024-05-29 10:43:23,In Progress
1486,Introduction to Data Science,1668,2024-01-29 10:43:23,In Progress
1487,CPP,660,2023-12-16 10:43:23,Completed
1488,Introduction to Data Science,1563,2024-05-05 10:43:23,Completed
1489,Mobile Computing,268,2023-10-16 10:43:23,In Progress
1490,Mobile Computing,585,2024-05-17 10:43:23,Completed
1491,Introduction to Data Science,403,2024-05-17 10:43:23,Completed
1492,Mobile Computing,1460,2024-09-15 10:43:23,Completed
1493,Introduction to Data Science,1130,2024-03-13 10:43:23,In Progress
1494,Mobile Computing,912,2024-07-08 10:43:23,In Progress
1495,Mobile Computing,1826,2024-03-14 10:43:23,In Progress
1496,Introduction to Data Science,433,2023-12-31 10:43:23,In Progress
1497,CPP,1165,2024-07-26 10:43:23,Completed
1498,Introduction to Data Science,150,2024-04-20 10:43:23,In Progress
1499,CPP,934,2023-12-11 10:43:23,Completed
1500,Mobile Computing,1853,2024-02-24 10:43:23,Completed
1501,Introduction to Data Science,96,2024-01-05 10:43:23,Completed
1502,Mobile Computing,1079,2024-02-16 10:43:23,In Progress
1503,Introduction to Data Science,1223,2023-12-21 10:43:23,In Progress
1504,Introduction to Data Science,517,2024-06-27 10:43:23,In Progress
1505,Introduction to Data Science,1093,2023-10-07 10:43:23,In Progress
1506,Mobile Computing,1352,2023-11-17 10:43:23,Completed
1507,CPP,1098,2024-02-05 10:43:23,Completed
1508,Introduction to Data Science,1633,2024-06-21 10:43:23,In Progress
1509,Mobile Computing,1724,2023-10-22 10:43:23,Completed
1510,Mobile Computing,1534,2024-01-20 10:43:23,In Progress
1511,Introduction to Data Science,565,2023-12-14 10:43:23,In Progress
1512,Mobile Computing,465,2024-05-29 10:43:23,In Progress
1513,CPP,570,2023-10-07 10:43:23,Completed
1514,Mobile Computing,827,2024-07-16 10:43:23,In Progress
1515,Mobile Computing,892,2024-04-21 10:43:23,Completed
1516,CPP,797,2024-09-05 10:43:23,In Progress
1517,Introduction to Data Science,1110,2024-07-20 10:43:23,Completed
1518,CPP,1392,2024-05-02 10:43:23,Completed
1519,CPP,1585,2024-05-20 10:43:23,In Progress
1520,CPP,332,2024-04-07 10:43:23,Completed
1521,Mobile Computing,724,2023-12-14 10:43:23,Completed
1522,Introduction to Data Science,1177,2023-10-04 10:43:23,In Progress
1523,Introduction to Data Science,581,2023-11-19 10:43:23,In Progress
1524,Introduction to Data Science,53,2024-01-22 10:43:23,Completed
1525,Mobile Computing,980,2024-02-14 10:43:23,Completed
1526,Mobile Computing,1244,2024-09-04 10:43:23,In Progress
1527,Mobile Computing,890,2024-04-18 10:43:23,In Progress
1528,Introduction to Data Science,361,2024-07-27 10:43:23,Completed
1529,CPP,1967,2024-08-20 10:43:23,Completed
1530,CPP,1864,2024-04-13 10:43:23,In Progress
1531,Introduction to Data Science,397,2024-04-10 10:43:23,In Progress
1532,Mobile Computing,1278,2024-08-21 10:43:23,Completed
1533,CPP,444,2023-12-06 10:43:23,In Progress
1534,Mobile Computing,1274,2024-04-30 10:43:23,Completed
1535,CPP,1752,2024-05-21 10:43:23,Completed
1536,Introduction to Data Science,445,2024-08-30 10:43:23,Completed
1537,Mobile Computing,272,2023-09-24 10:43:23,Completed
1538,Introduction to Data Science,106,2024-09-22 10:43:23,In Progress
1539,Mobile Computing,106,2024-01-23 10:43:23,Completed
1540,Mobile Computing,938,2023-12-20 10:43:23,In Progress
1541,Mobile Computing,574,2023-12-13 10:43:23,Completed
1542,Introduction to Data Science,449,2024-03-28 10:43:23,In Progress
1543,Introduction to Data Science,629,2024-02-06 10:43:23,Completed
1544,Mobile Computing,1700,2023-12-04 10:43:23,Completed
1545,Mobile Computing,444,2024-05-23 10:43:23,In Progress
1546,CPP,1648,2023-12-17 10:43:23,Completed
1547,CPP,1249,2024-09-15 10:43:23,In Progress
1548,Introduction to Data Science,1302,2024-02-29 10:43:23,In Progress
1549,Introduction to Data Science,1278,2024-08-14 10:43:23,In Progress
1550,Introduction to Data Science,219,2024-08-19 10:43:23,In Progress
1551,Introduction to Data Science,1144,2024-02-27 10:43:23,In Progress
1552,Introduction to Data Science,1602,2024-01-24 10:43:23,In Progress
1553,Mobile Computing,1768,2024-08-27 10:43:23,In Progress
1554,Mobile Computing,125,2024-05-27 10:43:23,Completed
1555,Introduction to Data Science,964,2024-07-20 10:43:23,Completed
1556,Mobile Computing,1342,2024-01-13 10:43:23,Completed
1557,Introduction to Data Science,1738,2024-03-17 10:43:23,In Progress
1558,Introduction to Data Science,1617,2023-11-30 10:43:23,In Progress
1559,CPP,1266,2024-03-01 10:43:23,Completed
1560,CPP,1227,2024-04-23 10:43:23,In Progress
1561,CPP,902,2023-09-27 10:43:23,Completed
1562,CPP,8,2023-10-10 10:43:23,In Progress
1563,CPP,201,2024-09-11 10:43:23,In Progress
1564,Mobile Computing,664,2024-05-16 10:43:23,In Progress
1565,CPP,214,2023-12-09 10:43:23,In Progress
1566,Introduction to Data Science,125,2023-10-14 10:43:23,Completed
1567,CPP,49,2024-04-21 10:43:23,Completed
1568,Introduction to Data Science,1627,2023-11-21 10:43:23,In Progress
1569,Mobile Computing,879,2024-06-20 10:43:23,In Progress
1570,CPP,1572,2024-08-25 10:43:23,Completed
1571,Mobile Computing,1343,2024-04-13 10:43:23,In Progress
1572,CPP,1827,2024-04-20 10:43:23,Completed
1573,Mobile Computing,632,2024-07-28 10:43:23,In Progress
1574,Introduction to Data Science,1392,2023-12-05 10:43:23,Completed
1575,Mobile Computing,1198,2024-04-01 10:43:23,In Progress
1576,Mobile Computing,61,2024-05-17 10:43:23,Completed
1577,Mobile Computing,143,2024-03-20 10:43:23,Completed
1578,Introduction to Data Science,1465,2024-07-16 10:43:23,Completed
1579,CPP,1807,2024-07-11 10:43:23,In Progress
1580,Mobile Computing,210,2023-12-23 10:43:23,Completed
1581,CPP,1004,2023-12-07 10:43:23,In Progress
1582,CPP,91,2024-09-13 10:43:23,In Progress
1583,Mobile Computing,401,2024-06-18 10:43:23,Completed
1584,CPP,1573,2024-06-23 10:43:23,Completed
1585,CPP,365,2023-10-22 10:43:23,In Progress
1586,CPP,29,2024-07-04 10:43:23,Completed
1587,CPP,821,2024-02-14 10:43:23,Completed
1588,Introduction to Data Science,354,2024-09-06 10:43:23,In Progress
1589,Introduction to Data Science,1866,2024-03-30 10:43:23,In Progress
1590,Mobile Computing,92,2023-11-28 10:43:23,In Progress
1591,Mobile Computing,588,2024-08-09 10:43:23,In Progress
1592,Introduction to Data Science,997,2024-04-02 10:43:23,In Progress
1593,Introduction to Data Science,729,2023-10-29 10:43:23,In Progress
1594,Mobile Computing,858,2024-02-20 10:43:23,Completed
1595,CPP,1031,2023-11-07 10:43:23,In Progress
1596,CPP,1829,2023-10-30 10:43:23,In Progress
1597,Mobile Computing,471,2023-09-24 10:43:23,Completed
1598,Introduction to Data Science,1252,2023-11-16 10:43:23,In Progress
1599,CPP,797,2024-03-31 10:43:23,Completed
1600,Mobile Computing,137,2024-08-20 10:43:23,In Progress
1601,Mobile Computing,686,2024-05-22 10:43:23,In Progress
1602,CPP,1500,2023-12-01 10:43:23,Completed
